-0.40304,0.16845,-1.3488,-0.030519,-0.38488,0.023306,-0.13083,0.092892,-0.71931,0.23454,-0.1587,-0.21834,0.03678,-0.00022067,0.0087858,0.0036277,0.048513,0.27966,0.33341,0.15081,0.26757,0.0012922,-0.063324,0.0054116,-0.039991,0.33027,-0.067143,0.39228,-0.098657,0.3327
-0.3705,-0.02496,-0.88178,0.37124,-0.51291,-0.433,0.49688,0.27695,-0.38876,-0.14707,0.17243,-0.078461,0.35393,-0.40794,-0.28648,0.23711,0.31945,-0.045464,0.36424,0.12078,-0.10665,-0.172,-0.051106,-0.18744,-0.031024,0.027939,-0.1945,0.13195,0.13647,-0.11021
-0.38755,-1.077,-0.41735,-0.34156,-0.001204,0.49839,-0.35881,0.26484,-0.39886,0.16736,-0.28113,0.12013,0.1133,-0.076807,-0.14076,0.45711,0.11841,0.009396,0.28974,0.34536,0.012743,-0.32717,-0.24269,0.12701,0.35671,0.066884,-0.22728,0.10013,-0.045743,0.094787
-0.10242,-0.017342,-0.69879,0.47661,-0.81287,-0.51439,-0.083511,-0.4219,-0.37102,0.27349,0.10113,-0.029431,0.2969,0.071296,-0.25406,-0.01606,0.55697,0.010872,0.099067,-0.037438,0.21993,-0.19327,-0.0078952,-0.31133,0.060896,0.2819,-0.031494,-0.091326,-0.16362,0.059314
-0.61684,-0.38905,-0.59417,-0.099154,0.19544,0.99502,0.065823,0.23967,-0.30807,-0.28553,-0.64257,0.11389,-0.32862,-0.0034493,-0.082179,0.52776,-0.11776,-0.24663,0.25676,0.046289,-0.16406,-0.20881,0.097967,-0.023467,-0.0039653,-0.23513,-0.11824,0.13137,-0.052291,0.10127
-0.27251,-1.9529,-0.086278,0.22746,-0.30787,0.5496,0.21846,0.39947,0.23059,-0.35763,-0.84557,0.13342,-0.44777,-0.25784,-0.17504,0.60211,-0.048177,0.12369,-0.20981,-0.047887,-0.25927,-0.22473,0.23864,0.071149,-0.11326,-0.34293,-0.29869,-0.15623,0.024556,0.020823
-0.30982,-1.6807,0.22983,-0.35321,-0.31263,0.64247,-0.52627,0.20091,0.29516,0.018826,-0.33592,-0.19927,0.82947,-0.10285,-0.35649,0.49834,-0.51139,0.29143,-0.27537,-0.33262,-0.18459,-0.83504,0.056405,0.28536,0.17975,0.15801,-0.32686,-0.48555,-0.10332,0.042773
-0.4304,-0.078928,-0.91661,0.26745,0.21034,0.37336,0.32607,0.46352,-0.44668,-0.15156,-0.17445,-0.0054171,-0.025091,0.012707,-0.12279,0.041459,0.20121,-0.56621,-0.0082753,0.16506,0.30056,0.030592,-0.12746,0.32662,0.095919,-0.032208,0.18899,-0.11125,0.1799,-0.17923
-0.23594,0.23039,-0.88438,0.3913,-0.32246,0.20235,-0.42217,-0.52141,-0.3584,-0.23582,0.41784,-0.23171,0.14249,0.15489,-0.065421,0.068254,-0.011179,0.36899,0.21532,-0.0046538,0.16829,-0.079371,0.22557,-0.21164,0.022019,0.19493,-0.070753,0.12971,-0.24003,0.14868
-0.38272,-1.8253,0.37618,0.11433,-0.10017,1.0902,0.22862,-0.16794,0.27661,0.16668,-0.0003696,-0.53902,0.37022,-0.19261,-0.188,0.55464,-0.10602,-0.18293,-0.039164,-0.25877,0.069269,-0.35785,-0.45045,-0.26679,0.10848,0.094251,-0.31173,-0.39238,-0.32782,-0.18205
-0.026186,-0.30598,-0.86783,0.45381,-0.19706,0.01304,-0.37531,-0.058687,-0.49223,-0.11525,0.15699,-0.027225,0.051542,0.13395,-0.10424,0.23466,0.16573,0.083714,0.37102,-0.091173,0.29011,-0.22487,0.13668,-0.11998,0.12468,0.020658,-0.3505,-0.010753,-0.086637,0.16448
