-0.083627,-0.096389,-0.16694,-0.16077,-0.13344,-0.1743,-0.18571,-0.092659,-0.083784,-0.11923,-0.1624,-0.20847,-0.19643,-0.15787,-0.10985,-0.17414,-0.29474,-0.39243,-0.44644,-0.49221,-0.56338,-0.55752,-0.43662,-0.181,0.089676,0.2026,0.23925,0.20675,0.018311,-0.24003,-0.23025,0.076386,0.21229,0.094307,-0.19153,-0.42418,-0.37233,-0.27102,-0.3383,-0.36822,-0.32376,-0.35031,-0.37585,-0.35895,-0.20867,-0.079883,-0.097669,-0.18626,-0.24049,0.064833,0.34037,0.3751,0.32869,0.21728,0.21315,0.28998,0.32829,0.25048,0.12868,0.03911,-0.017475,0.0077288,0.072066,0.041647,-0.21003,-0.42452,-0.35987,-0.38903,-0.387,0.046155,0.33801,0.33537,0.34507,0.33407,0.3187,0.40099,0.65135,0.71779,0.36748,0.039668,-0.0092994,-0.011002,-0.00092501,0.022844,0.043747,0.038605,0.01101,0.020212,0.049189,0.19855,0.36986,0.35969,0.34475,0.29112,0.3044,0.51317,0.78893,0.73143,0.20586,-0.18474,-0.040291,0.045981,0.18079,0.22132,0.27921,0.38087,0.44202,0.38443,0.18291,0.0086045,0.019157,0.064427,0.085703,0.15179,0.22207,0.29918,0.30481,0.21854,0.053605,-0.12053,-0.17927,-0.15813,-0.047665,-0.028665,-0.089032,-0.092498,-0.098816,-0.094949,0.024516,0.10038,0.10755,0.15798,0.18045,0.23157,0.19635,0.17593,0.53899,0.79295,0.71389,0.19734,-0.17806,-0.23129,-0.1792,-0.011986,0.26655,0.50561,0.66662,0.65088,0.43089,0.43465,0.34903,0.21297,0.29034,0.34314,0.35412,0.48882,0.47013,0.24769,-0.028219,-0.23677,-0.31307,-0.23655,-0.14792,-0.16405,-0.28358,-0.53456,-0.76916,-0.64794,-0.27142,-0.34163,-0.42065,-0.38234,-0.35881,-0.35625,-0.35508,-0.31524,-0.20826,-0.17947,-0.26116,-0.2753,-0.22741,-0.1859,-0.22059,-0.26678,-0.28656,-0.27555,-0.27993,-0.34514,-0.45008,-0.36727,-0.18719,-0.21526,-0.13761,-0.18961,0.18578,0.4088,0.31484,0.23063,0.12203,-0.1086,0.83856,0.41498,-0.39512,-0.51091,-0.49026,-0.44,-0.37373,-0.37527,-0.23822,-0.036762,-0.048508,-0.099565,-0.053618,-0.020739,-0.020198,-0.15988,-0.26506,-0.23857,-0.18836,-0.14198,-0.19717,-0.28876,-0.3509,-0.45941,-0.58727,-0.63639,-0.46663,-0.12422,0.12252,0.24622,0.16881,-0.046338,-0.12447,0.069573,0.27108,0.34384,0.31403,0.21991,0.16425,0.13239,0.071337,-0.058599,-0.15834,-0.24591,-0.27479,-0.21585,-0.2205,-0.25679,-0.267,-0.25184,-0.21278,-0.12309,0.061355,0.27727,0.40784,0.44016,0.42661,0.28559,0.14153,0.14975,0.051468,-0.075693,0.038081,0.11337,0.01509,-0.13687,-0.27987,-0.27465,-0.23458,-0.18897,-0.095322,0.087694,0.21375,0.25612,0.32773,0.36636,0.36494,0.34578,0.53159,0.7053,0.39064,-0.10426,-0.13454,-0.10541,-0.085967,-0.046245,0.026875,0.09513,0.10603,0.088307,0.06723,0.19467,0.36015,0.30449,0.23133,0.15018,0.18457,0.33147,0.4802,0.55322,0.41212,0.1778,-0.34215,-0.30082,-0.14871,0.21896,0.41565,0.57756,0.58788,0.52193,0.42793,0.35751,0.33061,0.28281,0.22233,0.24937,0.28859,0.28475,0.29341,0.3022,0.33228,0.29979,0.19063,0.092367,0.00096093,-0.003763,0.034541,0.057579,0.062635,0.053277,0.079634,0.0062331,-0.08962,-0.033903,0.0018464,0.037514,0.13866,0.21652,0.20836,0.23695,0.17498,0.16484,0.11282,-0.10718,-0.23793,-0.0029547,0.41447,0.67376,0.75644,0.70156,0.56691,0.43083,0.28681,0.13355,0.015034,-0.022863,0.084073,0.24197,0.4496,0.57767,0.50198,0.34274,0.12931,-0.090172,-0.30197,-0.40571,-0.50639,-0.71377,-0.88574,-0.85172,-0.60948,-0.47706,-0.4619,-0.37977,-0.27979,-0.22246,-0.21354,-0.20506,-0.38582,-0.51688,-0.39108,-0.24596,-0.21617,-0.19062,-0.21191,-0.25479,-0.32316,-0.3787,-0.39622,-0.40336,-0.41704,-0.28672,-0.13764,-0.24134,-0.24657,-0.32463,-0.14972,0.0052664,0.0069493,0.0065115,-0.068415,-0.091881,-0.25903,-0.38616,-0.29346,-0.40402,-0.5585,-0.49655,-0.4725,-0.51862,-0.5541,-0.54346,-0.53311,-0.58424,-0.45594,-0.45833,-0.49402,-0.22081,0.08563,0.16311,0.19945,-0.22943,-0.54794,-0.62813,-0.55765,-0.3634,-0.15378,0.057341,0.034201,-0.31613,-0.46509,-0.071199,0.25742,1.26,1.2875,0.47117,0.44307,0.42134,0.31857,0.28216,0.32651,0.34157,0.31409,0.2589,0.029761,-0.15499,0.0046902,0.034505,-0.15304,-0.06954,0.15229,0.17168,0.06801,0.0050507,0.024953,0.068203,0.050616,-0.021453,-0.21784,-0.31069,-0.07517,-0.13524,0.044454,0.34253,0.2053,-0.097379,-0.27819,-0.35859,-0.34956,-0.057884,0.27506,0.043639,-0.39043,-0.29248,0.024561,0.33239,0.44051,0.53638,0.52857,0.40005,0.24597,0.15236,0.12106,0.11901,0.12647,0.19458,0.26074,0.25609,0.22118,0.20953,0.23899,0.28334,0.31109,0.34299,0.30881,0.27232,0.32027,0.32697,-0.028412,-0.27269,-0.45638,-0.31971,0.050203,0.15459,0.18093,0.033714,-0.06608,-0.06498,-0.034056,-0.034976,-0.024729,0.12138,0.23857,0.22606,0.02139,-0.39713,-0.48311,-0.26711,0.49365,0.78012,0.64213,0.45449,0.26774,-0.030354,-0.1264,-0.062312,0.037559,0.11218,0.18631,0.077664,-0.049819,0.072187,0.099276,0.24806,0.3501,0.26345,0.29446,0.41437,0.33792,0.22535,0.20544,0.18151,0.18625,0.24506,0.3677,0.5561,0.82622,0.84663,0.58744,0.14768,-0.21886,-0.34895,-0.22583,-0.013162,0.24407,0.43173,0.3209,-0.030612,-0.3763,-0.70531,-0.95506,-0.85461,-0.43449,0.011375,0.0048343,-0.35353,-0.81629,-0.96802,-0.70886,-0.63365,-0.68982,-0.67345,-0.72768,-0.67152,-0.27157,-0.21682,-0.22628,-0.17442,-0.13993,-0.11809,-0.097861,-0.082994,-0.081275,-0.11538,-0.18605,-0.10676,0.029372,-0.017476,-0.047503,-0.088299,-0.011496,0.090134,0.0039519,0.041798,-0.042136,0.22015,0.38561,0.27713,0.0056056,-0.30267,-1.1723,-0.11467,0.22798,-0.39364,0.0071185,-0.19437,-0.25821,-0.24158,-0.15342,-0.26108,-0.37375,-0.34684,-0.29774,-0.26114,-0.23718,-0.23619,-0.3291,-0.45366,-0.53176,-0.56956,-0.57778,-0.57326,-0.55735,-0.52247,-0.47939,-0.42266,-0.32454,-0.15156,0.017708,0.089364,0.08382,0.019297,-0.23841,-0.42814,-0.16243,0.19963,0.12267,-0.18032,-0.49511,-0.51151,-0.4109,-0.45383,-0.53507,-0.33521,-0.23031,-0.27927,-0.26857,-0.24881,-0.22753,-0.21992,-0.28916,-0.030961,0.22284,0.29125,0.31954,0.11442,-0.0029901,0.10349,0.14015,0.099321,0.12052,0.16003,0.18702,0.21905,0.25351,0.30661,0.18334,-0.011317,-0.020381,0.0016058,0.021741,0.16072,0.34513,0.46177,0.55866,0.61995,0.84048,1.0507,0.73555,0.27746,0.18641,0.070326,0.011193,0.051987,0.048404,0.052933,0.10352,0.14549,0.197,0.2109,0.19234,0.15876,0.19548,0.26287,0.39925,0.54555,0.54085,0.31294,-0.16526,-0.37404,0.29927,0.090932,-0.90965,-0.97237,-0.051894,0.33858,0.45657,0.49099,0.42358,0.3326,0.27452,0.24489,0.27231,0.30546,0.2173,0.061703,-0.058063,-0.10719,-0.13139,-0.14253,-0.14317,-0.14752,-0.15158,-0.12368,-0.081748,-0.04393,-0.0020778,0.019438,-0.039978,-0.10534,-0.13655,-0.15523,-0.025355,0.059481,0.10785,0.18826,0.3035,0.21423,0.065261,0.54109,0.89619,0.76813,0.23962,-0.14465,-0.23858,-0.10942,-0.015827,0.12406,0.38238,0.52132,0.36595,0.67951,0.72246,0.60163,0.61446,0.60169,0.56283,0.7444,0.64812,0.35151,0.024231,-0.1457,-0.18853,-0.15856,-0.042315,0.038997,-0.0048463,-0.26704,-0.62264,-0.75103,-0.61059,-0.52184,-0.48589,-0.43761,-0.42341,-0.35132,-0.34709,-0.33912,-0.38289,-0.37554,-0.31628,-0.31608,-0.2621,-0.2472,-0.30106,-0.19861,-0.091241,-0.17319,-0.28529,-0.31675,-0.27876,-0.22061,-0.071106,-0.067638,0.12771,0.2362,0.18689,0.091749,0.58442,0.97817,0.8947,0.19781,-0.68406,-0.47772,-0.076656,-0.14673,-0.097082,0.046253,-0.030648,-0.1183,-0.10063,-0.082008,-0.060136,-0.055951,-0.1753,-0.27393,-0.26553,-0.23897,-0.20888,-0.21696,-0.25105,-0.27017,-0.28386,-0.4089,-0.57978,-0.61882,-0.39981,0.011661,0.31504,0.47976,0.42595,0.16078,-0.044731,0.038629,0.20475,0.28973,0.27045,0.18575,0.1095,0.072633,0.037977,-0.053344,-0.16357,-0.22618,-0.2465,-0.26124,-0.23158,-0.1823,-0.17232,-0.16984,-0.15999,-0.13255,-0.0087303,0.14081,0.28473,0.38006,0.22537,0.13055,0.18485,0.15825,0.058947,-0.048728,-0.12939,-0.18196,-0.22491,-0.22866,-0.2148,-0.21812,-0.20438,-0.1589,-0.059498,0.16862,0.28966,0.24284,0.2186,0.21805,0.22929,0.42198,0.63766,0.39741,-0.023905,-0.049517,-0.062112,-0.057447,-0.029738,-0.0019012,-0.0046641,0.054984,0.13424,0.12325,0.1076,0.16611,0.2234,0.1734,0.14376,0.11072,0.21976,0.40461,0.53746,0.59582,0.52295,0.49164,0.092298,0.19893,0.3809,0.6233,0.73326,0.74039,0.49664,0.35237,0.38312,0.37875,0.3276,0.25143,0.25521,0.25163,0.21411,0.21047,0.2224,0.18862,0.11453,0.056661,0.024438,0.043613,0.037864,0.035549,0.061711,0.055938,0.042591,0.036311,0.083467,0.039609,-0.050526,-0.030399,-0.023979,-0.010067,0.049704,0.12017,0.17119,0.2062,0.22102,0.17266,0.09056,-0.021953,-0.066436,0.074943,0.41819,0.74616,0.86607,0.83435,0.70001,0.53061,0.43741,0.32091,0.11368,-0.055149,0.02498,0.2414,0.35704,0.31713,0.17843,0.035796,-0.068664,-0.15025,-0.24601,-0.37943,-0.51988,-0.65631,-0.74939,-0.69806,-0.4879,-0.47029,-0.54155,-0.50726,-0.45589,-0.39217,-0.35324,-0.46233,-0.54687,-0.406,-0.2248,-0.2416,-0.25606,-0.21081,-0.19038,-0.2531,-0.29091,-0.21977,-0.15278,-0.22117,-0.31278,-0.31633,-0.31799,-0.41018,-0.3584,-0.38111,-0.17592,-0.025359,-0.043555,-0.054214,-0.53503,-0.21823,-0.19044,-0.11391,-0.13004,-0.14243,-0.16233,-0.20158,-0.20205,-0.18634,-0.20406,-0.21835,-0.21337,-0.27405,-0.33292,-0.33669,-0.33083,-0.29985,-0.24214,-0.23914,-0.316,-0.40321,-0.46035,-0.46376,-0.41785,-0.49076,-0.57682,-0.48834,-0.23268,0.10428,0.19594,0.096637,-0.17371,-0.34838,-0.16266,0.080748,0.010585,-0.11599,-0.35454,-0.50251,-0.46346,-0.60385,-0.4145,-0.23771,-0.19425,-0.18588,-0.17518,-0.057557,-0.035304,-0.12294,0.050862,0.16892,0.379,0.6107,0.48567,0.12574,0.026435,0.094711,0.070914,0.080264,0.078705,0.068342,0.071078,0.18579,0.28607,0.31868,0.35712,0.23589,0.01356,-0.08854,-0.13113,-0.10777,0.10838,0.3393,0.42205,0.42297,0.39898,0.60632,0.83941,0.5363,0.087815,0.04826,0.012287,0.0067735,-0.0054572,-0.093309,-0.16632,-0.10838,0.080969,0.21269,0.19902,0.14174,0.096624,0.1699,0.24843,0.32935,0.52362,0.73072,0.99254,0.97282,1.6003,0.36728,-0.68534,0.20611,0.42972,0.40738,0.36355,0.39423,0.36537,0.23896,0.10192,0.024878,-0.0054324,0.046685,0.11548,0.12808,0.12168,0.13173,0.14748,0.15833,0.15913,0.10459,-0.0001665,-0.072309,-0.11568,-0.10991,-0.07404,0.021526,0.021512,-0.026881,0.013122,0.026108,0.03117,0.010034,-0.057569,-0.11529,-0.007854,0.15594,0.31351,0.69271,0.98487,0.55778,0.044284,0.029797,0.1395,0.23236,0.32441,0.49139,0.5473,0.41752,0.56239,0.53867,0.39123,0.34337,0.33619,0.47541,0.65441,0.63536,0.25071,-0.1436,-0.30729,-0.2823,-0.16624,-0.1376,-0.16473,-0.14093,-0.12137,-0.12135,-0.276,-0.58328,-0.69532,-0.50039,-0.40868,-0.43429,-0.39567,-0.34555,-0.27581,-0.37631,-0.45005,-0.42383,-0.32497,-0.27519,-0.29668,-0.23139,-0.14641,-0.1181,-0.11049,-0.15091,-0.15949,-0.20667,-0.32647,-0.31402,-0.28777,-0.22728,-0.22214,-0.14209,-0.029849,0.038488,0.65445,1.0673,0.59622,0.68121,0.64798,0.19824,-0.5122,-0.66795,-0.41543,-0.12844,-0.20752,-0.15497,0.0016722,-0.065908,-0.15832,-0.1548,-0.15124,-0.14472,-0.14175,-0.23984,-0.31443,-0.29415,-0.27381,-0.26531,-0.35954,-0.47375,-0.52079,-0.59814,-0.69319,-0.69402,-0.45869,-0.063412,0.18731,0.27838,0.18123,-0.0015946,-0.059032,-0.050885,0.13674,0.33317,0.33681,0.26015,0.17088,0.12004,0.11588,0.12558,0.015994,-0.15978,-0.27837,-0.39441,-0.43078,-0.26009,-0.13224,-0.16705,-0.19828,-0.17726,-0.11436,0.098495,0.37222,0.48808,0.4865,0.45153,0.35973,0.32403,0.40079,0.36727,0.20385,0.042926,0.028747,0.03537,-0.0029756,-0.12466,-0.25004,-0.20969,-0.17095,-0.13843,0.039085,0.25045,0.32716,0.37105,0.36532,0.37199,0.58499,0.80683,0.5436,0.05861,-0.036851,-0.10092,-0.12356,-0.096724,-0.054281,-0.051805,0.0073467,0.10419,0.12761,0.12757,0.16798,0.20345,0.15357,0.12856,0.093321,0.057141,0.14419,0.11748,0.063486,0.10203,-0.0043914,-0.080551,0.23761,0.46307,0.67172,0.74892,0.73015,0.46495,0.3154,0.35567,0.36178,0.31651,0.24975,0.27537,0.29621,0.25383,0.22713,0.20985,0.23024,0.21717,0.15127,0.089764,0.022659,0.037318,0.090113,0.1062,0.092864,0.076666,-0.016562,-0.11834,-0.10106,-0.081855,-0.040276,-0.033711,-0.017168,0.05094,0.14861,0.2316,0.27795,0.2977,0.35153,0.33135,0.21747,0.028817,-0.058668,0.27812,0.70003,0.83743,0.71554,0.50584,0.31461,0.1785,0.073494,0.0080098,-0.0081055,0.045624,0.19538,0.39841,0.57043,0.56417,0.40326,0.1999,-0.073878,-0.27962,-0.35818,-0.39622,-0.53541,-0.79281,-0.88263,-0.70062,-0.58455,-0.55815,-0.49594,-0.39379,-0.30945,-0.30284,-0.4922,-0.63473,-0.48833,-0.29864,-0.28005,-0.26131,-0.19889,-0.17267,-0.23956,-0.28273,-0.22458,-0.17904,-0.2778,-0.41595,-0.46982,-0.49773,-0.58344,-0.48932,-0.4548,-0.48072
